"id","parent_path","name","complete_name","parent_id","create_uid","create_date","write_uid","write_date","removal_strategy_id","category_code","category_level","account_intransit","account_srt_id","property_stock_reval_account_input_categ_id","property_stock_reval_account_output_categ_id","allow_negative_stock"
3905,"758/3905/",Eau De Cologne untuk Pria,Parfum Pria / Eau De Cologne untuk Pria,758,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2396,"758/2396/",Eau De Parfum untuk Pria,Parfum Pria / Eau De Parfum untuk Pria,758,1,2022-12-19 08:19:16.621,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
759,"758/759/",Eau De Toilette untuk Pria,Parfum Pria / Eau De Toilette untuk Pria,758,1,2022-12-19 08:18:43.219,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
977,"977/",Parfum Wanita,Parfum Wanita,,1,2022-12-19 08:18:52.771,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2763,"977/2763/",Body Spray untuk Wanita,Parfum Wanita / Body Spray untuk Wanita,977,1,2022-12-19 08:19:23.951,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3335,"977/3335/",Eau De Cologne untuk Wanita,Parfum Wanita / Eau De Cologne untuk Wanita,977,1,2022-12-19 08:19:34.847,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1572,"977/1572/",Eau De Parfum untuk Wanita,Parfum Wanita / Eau De Parfum untuk Wanita,977,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
978,"977/978/",Eau De Toilette untuk Wanita,Parfum Wanita / Eau De Toilette untuk Wanita,977,1,2022-12-19 08:18:52.771,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1114,"1114/",Passenger Vehicle,Passenger Vehicle,,1,2022-12-19 08:18:54.520,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3035,"1114/3035/",Bike,Passenger Vehicle / Bike,1114,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1115,"1114/1115/",Car,Passenger Vehicle / Car,1114,1,2022-12-19 08:18:54.520,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1119,"1119/",Patient Care and Treatment Products and Supplies,Patient Care and Treatment Products and Supplies,,1,2022-12-19 08:18:54.520,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1120,"1119/1120/",Heating Pad,Patient Care and Treatment Products and Supplies / Heating Pad,1119,1,2022-12-19 08:18:54.520,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3519,"1119/3519/",Massager,Patient Care and Treatment Products and Supplies / Massager,1119,1,2022-12-19 08:19:42.250,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1919,"1119/1919/",Portable TENS,Patient Care and Treatment Products and Supplies / Portable TENS,1119,1,2022-12-19 08:19:08.848,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1671,"1119/1671/",Therapy Lamp,Patient Care and Treatment Products and Supplies / Therapy Lamp,1119,1,2022-12-19 08:19:05.236,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4019,"1119/4019/",Theurapetic Mattress,Patient Care and Treatment Products and Supplies / Theurapetic Mattress,1119,1,2022-12-19 08:19:52.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
42,"42/",Patient Exam and Monitoring Products,Patient Exam and Monitoring Products,,2,2022-12-19 08:18:23.245,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3326,"42/3326/",Blood Pressure Units and Related Products,Patient Exam and Monitoring Products / Blood Pressure Units and Related Products,42,1,2022-12-19 08:19:33.426,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3298,"42/3298/",Body Height Measuring Scales,Patient Exam and Monitoring Products / Body Height Measuring Scales,42,1,2022-12-19 08:19:33.426,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3678,"42/3678/",Bodyweight Measuring Scales,Patient Exam and Monitoring Products / Bodyweight Measuring Scales,42,1,2022-12-19 08:19:45.990,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3013,"42/3013/",Earlier Detection Units,Patient Exam and Monitoring Products / Earlier Detection Units,42,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3256,"42/3256/",Fetal Dopplers,Patient Exam and Monitoring Products / Fetal Dopplers,42,1,2022-12-19 08:19:33.426,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2412,"42/2412/",Medical Thermometers and Accessories,Patient Exam and Monitoring Products / Medical Thermometers and Accessories,42,1,2022-12-19 08:19:18.136,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4055,"42/4055/",Pedometers,Patient Exam and Monitoring Products / Pedometers,42,1,2022-12-19 08:19:54.401,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1827,"42/1827/",Pulse Oximeters,Patient Exam and Monitoring Products / Pulse Oximeters,42,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
44,"42/44/",Rapid Test Kits,Patient Exam and Monitoring Products / Rapid Test Kits,42,2,2022-12-19 08:18:23.245,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
858,"42/858/",Spuit,Patient Exam and Monitoring Products / Spuit,42,1,2022-12-19 08:18:43.219,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
723,"42/723/",Stethoscopes and Related Products,Patient Exam and Monitoring Products / Stethoscopes and Related Products,42,1,2022-12-19 08:18:43.219,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1550,"1550/",Patient Transport Products,Patient Transport Products,,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1551,"1550/1551/",Walking Support,Patient Transport Products / Walking Support,1550,1,2022-12-19 08:19:03.460,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3349,"1550/3349/",Wheelchairs,Patient Transport Products / Wheelchairs,1550,1,2022-12-19 08:19:34.847,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
664,"664/",Pc Case and Power Supply,Pc Case and Power Supply,,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
665,"664/665/",Barebone,Pc Case and Power Supply / Barebone,664,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
735,"664/665/735/",Barebone Material,Pc Case and Power Supply / Barebone / Barebone Material,665,1,2022-12-19 08:18:43.219,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1751,"1751/",Pc Mousepad and Mouse Accessory,Pc Mousepad and Mouse Accessory,,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2371,"1751/2371/",Gaming Mousefeet,Pc Mousepad and Mouse Accessory / Gaming Mousefeet,1751,1,2022-12-19 08:19:16.621,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3198,"1751/3198/",Mouse Accesory,Pc Mousepad and Mouse Accessory / Mouse Accesory,1751,1,2022-12-19 08:19:31.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1752,"1751/1752/",Mousepad Gaming,Pc Mousepad and Mouse Accessory / Mousepad Gaming,1751,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1760,"1751/1760/",Mousepad Standard,Pc Mousepad and Mouse Accessory / Mousepad Standard,1751,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
479,"479/",Pelindung Telinga,Pelindung Telinga,,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
480,"479/480/",Earmuff,Pelindung Telinga / Earmuff,479,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3820,"3820/",Pemanas Air,Pemanas Air,,1,2022-12-19 08:19:49.818,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3821,"3820/3821/",Teko Elektrik,Pemanas Air / Teko Elektrik,3820,1,2022-12-19 08:19:49.818,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
172,"172/",Pembersih Peralatan Bayi,Pembersih Peralatan Bayi,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
173,"172/173/",Baby Laundry / Detergen Bayi,Pembersih Peralatan Bayi / Baby Laundry / Detergen Bayi,172,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3951,"172/3951/",Sabun Cuci Peralatan Bayi,Pembersih Peralatan Bayi / Sabun Cuci Peralatan Bayi,172,1,2022-12-19 08:19:52.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
578,"578/",Pendukung Presentasi,Pendukung Presentasi,,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3995,"578/3995/",Aksesori Papan Tulis Interaktif,Pendukung Presentasi / Aksesori Papan Tulis Interaktif,578,1,2022-12-19 08:19:52.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3545,"578/3545/",Audio / Video Switch Box,Pendukung Presentasi / Audio / Video Switch Box,578,1,2022-12-19 08:19:44.188,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1275,"578/1275/",Laser Pointer / Wireless Presenter,Pendukung Presentasi / Laser Pointer / Wireless Presenter,578,2,2022-12-19 08:18:59.094,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4246,"578/4246/",Meja Projector,Pendukung Presentasi / Meja Projector,578,1,2022-12-19 08:19:57.634,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4217,"578/4217/",Projector Adapter / Connector,Pendukung Presentasi / Projector Adapter / Connector,578,1,2022-12-19 08:19:57.634,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
579,"578/579/",Projector Bracket,Pendukung Presentasi / Projector Bracket,578,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3817,"578/3817/",Projector Interactive Unit,Pendukung Presentasi / Projector Interactive Unit,578,1,2022-12-19 08:19:49.818,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2517,"578/2517/",Projector Lamp,Pendukung Presentasi / Projector Lamp,578,1,2022-12-19 08:19:19.684,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3613,"578/3613/",Projector Lens,Pendukung Presentasi / Projector Lens,578,1,2022-12-19 08:19:45.990,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1885,"578/1885/",Projector Remote Control,Pendukung Presentasi / Projector Remote Control,578,1,2022-12-19 08:19:08.848,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3438,"578/3438/",Robotic Telepresence,Pendukung Presentasi / Robotic Telepresence,578,1,2022-12-19 08:19:42.250,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
225,"225/",Penggaris & Pengukur,Penggaris & Pengukur,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1938,"225/1938/",Penggaris Besi,Penggaris & Pengukur / Penggaris Besi,225,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
226,"225/226/",Penggaris Plastik,Penggaris & Pengukur / Penggaris Plastik,225,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
450,"450/",Penghapus & Tip-Ex,Penghapus & Tip-Ex,,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4277,"450/4277/",Penghapus Papan Tulis,Penghapus & Tip-Ex / Penghapus Papan Tulis,450,1,2022-12-19 08:19:57.634,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1997,"450/1997/",Penghapus Pulpen & Pensil,Penghapus & Tip-Ex / Penghapus Pulpen & Pensil,450,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
451,"450/451/",Tippex Cair / Correction Pen,Penghapus & Tip-Ex / Tippex Cair / Correction Pen,450,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
456,"450/456/",Tippex Roller / Correction Tape,Penghapus & Tip-Ex / Tippex Roller / Correction Tape,450,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1444,"1444/",Penjernih Air,Penjernih Air,,1,2022-12-19 08:19:01.671,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2021,"1444/2021/",Water Filter / Purifier,Penjernih Air / Water Filter / Purifier,1444,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1445,"1444/1445/",Water Filter / Purifier Cartridge,Penjernih Air / Water Filter / Purifier Cartridge,1444,1,2022-12-19 08:19:01.671,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
84,"84/",Penjernih Udara,Penjernih Udara,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3988,"84/3988/",Air Dehumidifier,Penjernih Udara / Air Dehumidifier,84,1,2022-12-19 08:19:52.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3009,"84/3009/",Air Humidifier,Penjernih Udara / Air Humidifier,84,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1807,"84/1807/",Air Purifier,Penjernih Udara / Air Purifier,84,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
85,"84/85/",Aksesoris Penjernih Udara,Penjernih Udara / Aksesoris Penjernih Udara,84,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3481,"84/3481/",Exhaust Fan,Penjernih Udara / Exhaust Fan,84,1,2022-12-19 08:19:42.250,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
178,"178/",Penyimpanan Dapur,Penyimpanan Dapur,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2532,"178/2532/",Keranjang,Penyimpanan Dapur / Keranjang,178,1,2022-12-19 08:19:19.684,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
179,"178/179/",Penyimpanan Roti,Penyimpanan Dapur / Penyimpanan Roti,178,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1146,"178/1146/",Rak Piring,Penyimpanan Dapur / Rak Piring,178,1,2022-12-19 08:18:54.520,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2956,"178/2956/",Rice Box,Penyimpanan Dapur / Rice Box,178,1,2022-12-19 08:19:27.542,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3050,"178/3050/",Sealing Clip,Penyimpanan Dapur / Sealing Clip,178,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1654,"178/1654/",Tempat Bumbu,Penyimpanan Dapur / Tempat Bumbu,178,1,2022-12-19 08:19:05.236,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3972,"178/3972/",Tempat Kecap / Saus,Penyimpanan Dapur / Tempat Kecap / Saus,178,1,2022-12-19 08:19:52.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4098,"178/4098/",Toples,Penyimpanan Dapur / Toples,178,1,2022-12-19 08:19:54.401,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3125,"178/3125/",Wadah Makanan,Penyimpanan Dapur / Wadah Makanan,178,1,2022-12-19 08:19:30.485,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
143,"143/",Penyimpanan Rumah Tangga,Penyimpanan Rumah Tangga,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3759,"143/3759/",Container,Penyimpanan Rumah Tangga / Container,143,1,2022-12-19 08:19:48.232,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
469,"143/469/",Gantungan Dasi / Syal / Jilbab,Penyimpanan Rumah Tangga / Gantungan Dasi / Syal / Jilbab,143,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2736,"143/2736/",Gantungan Serbaguna,Penyimpanan Rumah Tangga / Gantungan Serbaguna,143,1,2022-12-19 08:19:22.512,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
284,"143/284/",Jewelry Organizer,Penyimpanan Rumah Tangga / Jewelry Organizer,143,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
144,"143/144/",Rak,Penyimpanan Rumah Tangga / Rak,143,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3929,"143/144/3929/",Rak Mini,Penyimpanan Rumah Tangga / Rak / Rak Mini,144,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1219,"143/144/1219/",Rak Sepatu,Penyimpanan Rumah Tangga / Rak / Rak Sepatu,144,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2414,"143/144/2414/",Rak Serbaguna,Penyimpanan Rumah Tangga / Rak / Rak Serbaguna,144,1,2022-12-19 08:19:18.136,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3534,"143/144/3534/",Rak Tas,Penyimpanan Rumah Tangga / Rak / Rak Tas,144,1,2022-12-19 08:19:44.188,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3598,"143/3598/",Remote Control Organizer,Penyimpanan Rumah Tangga / Remote Control Organizer,143,1,2022-12-19 08:19:44.188,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
504,"143/504/",Stools Storage,Penyimpanan Rumah Tangga / Stools Storage,143,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4164,"143/4164/",Tempat Tissue,Penyimpanan Rumah Tangga / Tempat Tissue,143,1,2022-12-19 08:19:55.979,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
292,"292/",Peralatan Berkebun,Peralatan Berkebun,,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2639,"292/2639/",Alat Berkebun,Peralatan Berkebun / Alat Berkebun,292,1,2022-12-19 08:19:21.035,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
293,"292/293/",Penyiram Tanaman,Peralatan Berkebun / Penyiram Tanaman,292,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3765,"292/3765/",Pot Tanaman,Peralatan Berkebun / Pot Tanaman,292,1,2022-12-19 08:19:48.232,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
203,"203/",Peralatan Dapur & Rumah Tangga,Peralatan Dapur & Rumah Tangga,,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3079,"203/3079/",Air Cooler,Peralatan Dapur & Rumah Tangga / Air Cooler,203,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1766,"203/1766/",Internal Home Appliance,Peralatan Dapur & Rumah Tangga / Internal Home Appliance,203,1,2022-12-19 08:19:06.995,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3040,"203/1766/3040/",Dump Home Appliance,Peralatan Dapur & Rumah Tangga / Internal Home Appliance / Dump Home Appliance,1766,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4206,"203/1766/4206/",Merchandise Vdr Home Appliance,Peralatan Dapur & Rumah Tangga / Internal Home Appliance / Merchandise Vdr Home Appliance,1766,1,2022-12-19 08:19:57.634,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2274,"203/2274/",Pendingin Makanan Minuman,Peralatan Dapur & Rumah Tangga / Pendingin Makanan Minuman,203,1,2022-12-19 08:19:15.190,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3428,"203/2274/3428/",Display Cooler,Peralatan Dapur & Rumah Tangga / Pendingin Makanan Minuman / Display Cooler,2274,2,2022-12-19 08:19:41.527,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3894,"203/2274/3894/",Vending Machine,Peralatan Dapur & Rumah Tangga / Pendingin Makanan Minuman / Vending Machine,2274,1,2022-12-19 08:19:51.366,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3721,"203/3721/",Pendingin Ruangan,Peralatan Dapur & Rumah Tangga / Pendingin Ruangan,203,1,2022-12-19 08:19:48.232,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
233,"203/233/",Peralatan Makan Minum,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum,203,1,2022-12-19 08:18:23.940,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3226,"203/233/3226/",Alas Piring / Tatakan / Placemat,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Alas Piring / Tatakan / Placemat,233,1,2022-12-19 08:19:31.894,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1258,"203/233/1258/",Botol Minum,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Botol Minum,233,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1222,"203/233/1222/",Cocktail Shaker,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Cocktail Shaker,233,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2046,"203/233/2046/",Garpu Makan,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Garpu Makan,233,1,2022-12-19 08:19:12.077,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2483,"203/233/2483/",Gelas,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Gelas,233,1,2022-12-19 08:19:18.136,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
498,"203/233/498/",Kendi / Pitcher / Jug,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Kendi / Pitcher / Jug,233,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
279,"203/233/279/",Lunch Box / Kotak Makan / Rantang,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Lunch Box / Kotak Makan / Rantang,233,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1197,"203/233/1197/",Mangkuk / Mangkok / Bowl,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Mangkuk / Mangkok / Bowl,233,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3054,"203/233/3054/",Nampan / Baki,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Nampan / Baki,233,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1088,"203/233/1088/",Pembuka Tutup Botol,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Pembuka Tutup Botol,233,1,2022-12-19 08:18:54.520,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3437,"203/233/3437/",Pengaduk Minuman / Stirrer,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Pengaduk Minuman / Stirrer,233,1,2022-12-19 08:19:42.250,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4313,"203/233/4313/",Penjepit Makanan / Multi Use Tongs,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Penjepit Makanan / Multi Use Tongs,233,1,2022-12-19 08:19:59.844,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1159,"203/233/1159/",Peralatan Makan Set,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Peralatan Makan Set,233,1,2022-12-19 08:18:56.933,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4163,"203/233/4163/",Pompa Galon Air Mineral,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Pompa Galon Air Mineral,233,1,2022-12-19 08:19:55.979,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2869,"203/233/2869/",Saringan Teh,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Saringan Teh,233,1,2022-12-19 08:19:26.181,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1847,"203/233/1847/",Sedotan / Straw,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Sedotan / Straw,233,1,2022-12-19 08:19:08.848,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
3045,"203/233/3045/",Sendok Es Krim/Ice Cream Scoop,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Sendok Es Krim/Ice Cream Scoop,233,1,2022-12-19 08:19:28.901,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
1952,"203/233/1952/",Sendok Makan,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Sendok Makan,233,1,2022-12-19 08:19:10.481,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
4077,"203/233/4077/",Sumpit,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Sumpit,233,1,2022-12-19 08:19:54.401,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
646,"203/233/646/",Sushi Maker & Roller,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Sushi Maker & Roller,233,1,2022-12-19 08:18:41.303,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2550,"203/233/2550/",Tatakan Gelas,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Tatakan Gelas,233,1,2022-12-19 08:19:19.684,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
2133,"203/233/2133/",Tusukan Buah / Kue,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Tusukan Buah / Kue,233,1,2022-12-19 08:19:12.077,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
490,"203/233/490/",Tutup Botol,Peralatan Dapur & Rumah Tangga / Peralatan Makan Minum / Tutup Botol,233,1,2022-12-19 08:18:32.639,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
384,"203/384/",Peralatan Membuat Kopi,Peralatan Dapur & Rumah Tangga / Peralatan Membuat Kopi,203,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
334,"203/334/",Peralatan Rumah Tangga,Peralatan Dapur & Rumah Tangga / Peralatan Rumah Tangga,203,1,2022-12-19 08:18:29.973,170,2023-11-30 14:15:05.016,,,,1350,1594,1346,1603,true
